s_0,s_1,s_2,filters_0,filters_1,filters_2,filters_3,filters_4,filters_5,k_0,k_1,k_2,k_3,k_4,k_5,activation,activ_dense,dropout_0,dropout_1,dropout_2,dropout_3,dropout_4,dropout_5,dropout_6,lr,l2,dense_size_0,dense_size_1,max_pooling,stack_0,stack_1,stack_2,perf,time
1,2,3,65,250,305,438,316,449,7,4,5,2,7,2,relu,softmax,0.3757162894236564,0.6315609193697989,0.6807010445142784,0.7019681825278775,0.4300947963146954,0.386900183484782,0.009935165561167617,0.0017951425933402702,0.0008608199954384581,1144,68,True,2,2,2,0.4702000021934509,3012.915455341339
2,3,1,360,96,569,373,414,178,6,1,3,7,2,6,relu,softmax,0.7186483822838857,0.4716386625041296,0.5148941142762928,0.7677136729535431,0.7253372787922886,0.11899904842304151,0.64252598652943,0.0013336645731002034,0.006139706006710207,1958,1988,True,2,2,2,0.18469999730587006,5088.512038707733
4,3,1,571,431,490,234,324,199,7,7,1,7,7,1,relu,softmax,0.08915980023004702,0.2869253375918786,0.046152786513513316,0.3561089659875435,0.1697471521551201,0.505473663630609,0.623530626380252,0.006585392108051534,0.005472552238885977,1176,1222,True,2,2,2,0.10000000149011612,12122.15942788124
2,1,2,580,105,17,10,344,540,3,5,7,4,5,2,relu,softmax,0.4790160405605514,0.6915718046971997,0.6821463862681533,0.5560770600644896,0.7082932051455089,0.3008436946675405,0.7931257629950619,0.0006532855351977016,0.002529869798578753,1282,1596,True,2,2,2,0.1242000013589859,2588.658994913101
2,3,1,92,303,231,206,408,455,2,3,3,1,1,5,relu,softmax,0.26642913612303415,0.7838039025031208,0.0037243979355967593,0.018932116249569787,0.41928951911364465,0.2148508283947179,0.6208602566795335,0.003718217936618759,0.002211007076837159,1700,220,True,2,2,2,0.21629999577999115,444.3004448413849
4,4,3,287,462,337,10,583,499,1,1,2,7,7,4,relu,softmax,0.8248223491159642,0.5652788480795262,0.7563042110365926,0.13348007830962433,0.7698039639107802,0.6076327175609191,0.15321802686417313,0.004756720329767256,0.0017194022200409226,715,305,True,2,2,2,0.10000000149011612,1591.4569215774536
1,1,2,285,376,302,576,520,100,3,5,1,4,2,4,relu,softmax,0.3541385607242577,0.8683411646937683,0.5145183766660829,0.8440094895366064,0.0068421986423609716,0.515407798166177,0.6454710288838471,0.0027294658203893592,0.004453581880455964,990,1636,True,2,2,2,0.10000000149011612,5018.172917127609
1,2,1,262,450,216,274,110,368,7,3,4,2,2,3,relu,softmax,0.060334600852980085,0.8061483000814539,0.6226398093266844,0.10946512495611625,0.05855071150384919,0.8773855313627844,0.61305848367005,0.009219569145759797,0.005716905666141768,521,1142,True,2,2,2,0.23770000040531158,4937.607045650482
2,4,3,570,207,175,455,593,513,1,1,3,2,5,6,relu,softmax,0.42821965462334494,0.7525031633068696,0.6102684803646018,0.6160931442838612,0.19544762858862358,0.8858249473444965,0.7575092715922471,0.006073384674253656,0.00492949818605635,355,1086,True,2,2,2,0.10000000149011612,1767.1573741436005
1,3,3,99,134,551,38,280,35,3,6,6,6,1,2,relu,softmax,0.42474890980610736,0.8171024614655453,0.3268766445898034,0.25844416557123145,0.4506664081807171,0.41035700772993755,0.3099917973150073,0.00144721877064037,0.0018472813918159225,1310,341,True,2,2,2,0.15219999849796295,11814.014468431473
4,4,3,158,352,165,62,191,539,1,3,1,7,5,7,relu,softmax,0.08409774583958092,0.43591376861588965,0.08176345457346214,0.11605228550478128,0.21565645272706452,0.7735763394456884,0.8321520329743514,0.0014849584914452168,0.0059890491063762825,775,1964,True,2,2,2,0.10000000149011612,329.39727997779846
4,2,3,44,257,445,88,549,420,3,2,5,4,1,7,relu,softmax,0.8714688002110057,0.440590692489318,0.6267413011250105,0.09940770981576659,0.39703953105387124,0.7281185978546051,0.4548067355262193,0.0017978285531786604,0.0014374504625807494,193,215,True,2,2,2,0.10010000318288803,489.09739875793457
1,2,3,445,257,509,512,563,16,7,1,2,3,6,1,relu,softmax,0.6857751504399922,0.23654021895490204,0.04071621553188424,0.0016954507998125346,0.31559084816578725,0.2173253907370125,0.0560953293670166,0.007768218837144914,0.002800082082983715,1608,1834,True,2,2,2,0.287200003862381,14876.414234876633
1,2,4,472,163,127,425,595,598,5,1,2,3,5,7,relu,softmax,0.8339021380565028,0.5429810574712649,0.18284651193159943,0.8276438814450988,0.8234395622742491,0.8902658560878427,0.7866521662594496,0.002962569461365824,0.005978014922959658,800,663,True,2,2,2,0.10000000149011612,3827.6951065063477
4,4,2,598,131,148,17,18,561,7,4,5,7,3,1,relu,softmax,0.29125528639596937,0.7547930524716665,0.09322787372705249,0.7539578114694044,0.13748386099653828,0.07464360798722834,0.5776014462428657,0.007510388852735596,0.0028337299710458727,265,1426,True,2,2,2,0.13379999995231628,12771.187618255615
4,3,4,48,86,527,285,431,537,7,4,6,7,6,7,relu,softmax,0.28966875321483626,0.22183765383996684,0.008115007781385075,0.21193192059561936,0.12396409408241182,0.5509534769886238,0.14989936427853526,0.0035537024297958,0.0070205301748623985,1194,1464,True,2,2,2,0.2678000032901764,1625.549623966217
1,2,3,108,218,175,563,230,497,2,5,2,4,4,1,relu,softmax,0.5090122373679032,0.0697464428474678,0.14637384040118223,0.3492504625598723,0.1670518015192503,0.7130021902960633,0.37446905129559654,0.00023539089106570308,0.003947192701292157,381,1009,True,2,2,2,0.15850000083446503,1491.7030165195465
4,2,4,252,432,538,555,378,385,4,5,6,7,6,2,relu,softmax,0.5534229281208887,0.7401289387960494,0.4916557315202077,0.19660223610736247,0.488173691709191,0.3340067862822916,0.6277521574430247,0.0026991725373151556,0.000719566303432798,1926,439,True,2,2,2,0.15950000286102295,3161.215276002884
4,3,2,168,68,194,82,481,547,7,1,3,3,5,4,relu,softmax,0.47577156748458205,0.5311088789458003,0.2682445480952396,0.031568103467356654,0.03353812001397035,0.023722335501203905,0.6652148091762202,0.0003169645247084904,0.0036870163551208147,354,77,True,2,2,2,0.27709999680519104,1440.877595424652
2,1,4,41,10,505,88,58,175,4,6,6,6,7,4,relu,softmax,0.7101065060557795,0.2972004004917731,0.4820731312459803,0.12340149823501503,0.4846329942366688,0.13130886294249372,0.49773852921220124,0.0012396476554986729,0.0008638055694218235,10,1896,True,2,2,2,0.120899997651577,2382.7122826576233
3,2,4,199,334,103,339,405,540,3,1,1,7,6,7,relu,softmax,0.8224341803546079,0.8710312451710008,0.7624432397282269,0.278789609347126,0.17660212389675406,0.49331257728298683,0.40771874519466583,0.0027959197814223184,0.001339535525336246,1441,1977,True,2,2,2,0.10000000149011612,961.5416398048401
3,4,1,466,105,541,462,386,475,1,3,7,3,1,3,relu,softmax,0.8980059711941801,0.22022512244906411,0.7580262041834587,0.7407272476331,0.2078540138950682,0.08860280972540169,0.8814786681047029,0.009758135470077705,0.006868943470932665,1485,791,True,2,2,2,0.10000000149011612,4139.551538944244
4,2,2,524,583,120,517,432,418,3,3,6,2,3,7,relu,softmax,0.3706830002131527,0.6444855651291839,0.09849627004833303,0.24342949036380182,0.041981844056426736,0.38911864102693505,0.7447028879242922,0.00046285970745946084,0.009230048374087944,1547,892,True,2,2,2,0.12470000237226486,2035.2018976211548
2,1,1,250,118,125,180,512,115,3,4,5,1,1,7,relu,softmax,0.48978455990224395,0.6658193367787699,0.6353458965742809,0.48077556072883926,0.6110159297435276,0.7862049064493287,0.3890498362964739,0.005967834528696633,0.008527698150386408,993,1398,True,2,2,2,0.10000000149011612,1154.5762689113617
3,2,3,503,166,22,260,13,335,1,4,5,7,2,6,relu,softmax,0.7899837303900378,0.09003750364372767,0.23197347777975366,0.6766215320773925,0.08549703061313114,0.28869476497539,0.3484459830946443,0.009236192141792898,0.009408059763545884,326,1527,True,2,2,2,0.10000000149011612,858.1913402080536
1,1,4,165,399,99,452,531,26,5,1,4,1,1,6,relu,softmax,0.04437230620143376,0.6249233565368539,0.7490048828956799,0.7617154383919822,0.6106204095339538,0.8586146835492272,0.4599091771424928,0.009899332192783078,0.003755727695214253,1926,676,True,2,2,2,0.20260000228881836,2454.883030653
4,2,4,362,303,483,438,538,121,4,2,2,6,3,5,relu,softmax,0.3243467056196971,0.38421760956968026,0.8837261868734277,0.7055270195461857,0.807484745797303,0.3948916109642603,0.21067624282366387,0.004449406416114179,0.005311574529213813,542,1007,True,2,2,2,0.19859999418258667,3517.35568523407
4,1,3,28,455,238,135,475,16,5,6,3,4,5,4,relu,softmax,0.02220707283132674,0.6077944208911813,0.8392469621036205,0.21324270608144896,0.6242744203064761,0.8775919599711693,0.8660506313566154,0.003622547249405506,0.002085223521195764,1662,11,True,2,2,2,0.10000000149011612,607.6556437015533
4,1,1,541,176,172,358,248,453,1,1,5,6,3,5,relu,softmax,0.6450450815056381,0.09921851552002223,0.7104437763193974,0.15130061379916399,0.3109082927611041,0.685146673948528,0.8588086794152047,0.008488882556005807,0.0022490804748041865,1273,650,True,2,2,2,0.20499999821186066,1202.2526597976685
4,4,4,89,146,547,396,224,211,7,5,3,2,3,4,relu,softmax,0.12765452753062054,0.0033805477892092195,0.47894641491150225,0.09644995566726182,0.35256106999042414,0.5303486923957657,0.24812455035346126,0.006002413799219711,2.242195427235907e-05,1320,1814,True,2,2,2,0.7616999745368958,685.9004962444305
3,2,2,454,287,58,197,23,291,1,5,6,4,6,3,relu,softmax,0.3714926378431868,0.6878234163109336,0.5243026277994242,0.06391539213252748,0.8029018930018164,0.027714484182853747,0.6735592366252067,0.009716789540148736,0.001729954778189865,1955,1139,True,2,2,2,0.12770000100135803,939.6927394866943
2,1,3,321,509,344,111,535,81,1,1,7,7,2,6,relu,softmax,0.10943739870667887,0.5004560410989635,0.29428659114223293,0.39824775738809703,0.5822555680364915,0.4447182257697322,0.5582547326025876,0.009233026526077465,0.008318893991596382,1501,534,True,2,2,2,0.10000000149011612,2893.393829345703
3,4,3,32,219,506,500,382,206,7,4,2,3,5,4,relu,softmax,0.21144392443429869,0.09030694458032971,0.1334628012809454,0.6318350812772431,0.6531857303191935,0.6068161630997628,0.3024771881841369,0.007567273652508166,0.0060495810193963336,1848,82,True,2,2,2,0.21879999339580536,741.1282081604004
3,3,2,45,78,342,95,128,543,7,6,4,4,6,5,relu,softmax,0.5063930811629815,0.4311418626998956,0.09410796679134033,0.5512444314923041,0.6641604286964421,0.6905527981652729,0.8148368157043021,0.0056873679949024205,0.00734192796908854,110,991,True,2,2,2,0.10000000149011612,637.0608229637146
4,1,1,400,416,599,245,61,559,4,1,4,6,7,4,relu,softmax,0.5838532049206135,0.35118246856523966,0.44869540504938066,0.7880892923732505,0.0977157446010814,0.7125616863707576,0.15368738835106682,0.00472123077604517,0.0026252821110160475,1439,1750,True,2,2,2,0.21089999377727509,4909.9276559352875
4,3,4,93,174,566,485,247,278,2,3,7,4,2,5,relu,softmax,0.3685295729924806,0.8577659610322371,0.7788878102803667,0.26685844890583493,0.14336314078413917,0.3918561026212508,0.36171481817329043,0.007983269229584231,0.007742066156706435,1091,1220,True,2,2,2,0.14740000665187836,1228.8213806152344
2,3,2,272,586,447,132,290,555,5,5,4,7,6,4,relu,softmax,0.5603381909684554,0.14232779982097096,0.7745454352698351,0.4027935364972922,0.8253203704753821,0.4210882435714021,0.24754348264407064,0.009958903894839562,0.007507438901106014,1414,210,True,2,2,2,0.1623000055551529,3298.4217154979706
4,4,2,430,399,324,162,28,373,6,1,6,1,1,2,relu,softmax,0.17079530469582835,0.8338512921336088,0.029003502251731088,0.41628682361670255,0.2821346261877921,0.5985730452241853,0.7556680525182171,0.004222599652060414,0.009309422198216058,1645,1590,True,2,2,2,0.13689999282360077,6319.958690643311
4,3,1,454,388,237,163,556,298,6,3,3,5,6,3,relu,softmax,0.1998664364355074,0.42540352978106666,0.055033255634701135,0.469848354069971,0.34196671307141624,0.04020357938921262,0.3016184887839353,0.009308086569660503,0.006826048346419339,1133,1546,True,2,2,2,0.10000000149011612,7124.276470661163
4,2,2,117,232,281,230,557,249,4,2,6,6,2,1,relu,softmax,0.29292883511907364,0.6014166329094397,0.6451985891957936,0.5230709966054748,0.8628283802514449,0.019305665562135702,0.664789999002822,0.0037010924491009956,0.006063030342700831,1050,1109,True,2,2,2,0.21240000426769257,825.8424162864685
3,3,3,409,437,596,348,429,353,5,2,4,1,6,4,relu,softmax,0.1577101108865801,0.6972517131321814,0.8521125871417358,0.09040537167159078,0.14003973604326325,0.8640117914008743,0.03401542178880353,0.000341631187504962,0.00765847670738143,629,930,True,2,2,2,0.10000000149011612,3543.5535740852356
1,2,2,338,97,193,489,316,82,4,5,6,1,2,3,relu,softmax,0.7436336938215689,0.3006761549038884,0.24520907253353744,0.4942446301543074,0.6496706259481958,0.8940355756162758,0.1184223249839148,0.0002731236304680347,0.0037473163157918906,672,222,True,2,2,2,0.10000000149011612,6475.341260671616
2,1,3,307,77,91,450,373,142,6,7,1,2,5,1,relu,softmax,0.6829171404924546,0.8578004456428846,0.04873042621800466,0.537175206137434,0.3850622351586414,0.2975763530440393,0.08129580108356274,0.0013731466715218809,0.004867992867789952,290,1165,True,2,2,2,0.11649999767541885,3266.484211921692
1,3,2,110,92,38,44,582,227,3,1,2,7,3,5,relu,softmax,0.40406540417603903,0.8813236583489997,0.8638513449151751,0.29622974363341675,0.7973324441384187,0.7628517606803422,0.1896202507908333,0.004067658408985745,0.003702346933161508,83,881,True,2,2,2,0.13019999861717224,821.3814387321472
2,3,2,597,97,218,361,79,537,7,7,2,3,2,1,relu,softmax,0.44347907902744266,0.8002937199416376,0.3117659237933695,0.33240345863599213,0.7998633230900689,0.41793864446063517,0.46451696453639607,0.002679797280959813,0.008157268949815883,1485,909,True,2,2,2,0.10000000149011612,12691.786873817444
1,3,1,269,461,159,357,110,532,6,2,6,1,1,7,relu,softmax,0.8798693265720595,0.0041899883316590435,0.7863030533996417,0.27659958963716474,0.8447305864709851,0.2852575903191406,0.5888791463174351,0.0008251003875654004,0.007400551976652009,1846,1598,True,2,2,2,0.10029999911785126,4328.120645523071
1,2,2,470,567,288,44,584,495,6,1,5,3,2,6,relu,softmax,0.31069017589549547,0.16731968138352477,0.004329794337385487,0.4582072321030664,0.4999712448456692,0.7424463824508595,0.45412422533384167,0.0007576797864993368,0.008341729061603124,720,585,True,2,2,2,0.2070000022649765,10353.942445755005
1,4,3,333,82,440,556,545,598,2,7,4,3,4,7,relu,softmax,0.35229850384036787,0.8909294429325333,0.18710520586871876,0.49030620603693603,0.8885841211232738,0.7128193669540422,0.8940308171188712,0.005789332806170359,0.0013622709929849753,1700,381,True,2,2,2,0.10000000149011612,9408.886996030807
1,2,4,523,92,564,106,545,55,6,1,6,4,6,6,relu,softmax,0.618847714843404,0.3143449226138166,0.4606498663186925,0.8404809971957893,0.033626097817883394,0.45024305408464094,0.7689821200652531,0.002968781402870008,0.0039020565319018955,1038,232,True,2,2,2,0.22699999809265137,32146.540806293488
2,3,4,561,150,17,38,530,409,2,4,7,5,4,1,relu,softmax,0.07203851246364533,0.21810440701025058,0.6963136750378609,0.475821981452401,0.8351728759177224,0.38588197999313545,0.7828324311088727,0.004821074660527698,0.00010721229195367471,1798,885,True,2,2,2,0.3440999984741211,3083.1858999729156
4,1,3,394,314,541,120,178,27,1,6,4,3,4,3,relu,softmax,0.8741680013013298,0.10608291921070634,0.8624264724975306,0.08191971607619646,0.20794021379097408,0.04193148207846657,0.634604780843629,0.0009197528963148513,0.0022893916704620387,372,1563,True,2,2,2,0.10019999742507935,1798.0516607761383
1,4,1,489,386,30,422,25,393,2,5,7,7,6,2,relu,softmax,0.37604274730756726,0.675283691417364,0.49323428466871144,0.3436907582935281,0.728890674770562,0.5260270937808352,0.3515119865633043,0.009907713933838403,0.007215470251919318,1967,605,True,2,2,2,0.10000000149011612,2977.377456188202
1,4,3,77,427,248,511,383,88,2,2,5,1,1,2,relu,softmax,0.5163042011281332,0.8227887686248339,0.45540974123689615,0.4893358406662293,0.4244928046675365,0.24202118506228767,0.050435659632689825,0.0023567135487010736,0.002792841507362858,1573,33,True,2,2,2,0.1152999997138977,1226.2085795402527
4,3,4,290,527,520,537,438,480,1,6,3,5,5,7,relu,softmax,0.28537322168905876,0.48556052152012613,0.6218316038583748,0.37921162155177746,0.7686154372546088,0.6943972262596826,0.0582083428100751,0.0056432822071643685,0.009130724210245777,646,1767,True,2,2,2,0.10000000149011612,1027.8602621555328
3,3,3,422,599,165,491,90,376,6,2,1,4,2,1,relu,softmax,0.15280754801291235,0.5226891751461082,0.4353175643776223,0.6559534440686019,0.39722965721627246,0.3047823388208747,0.2641377848373394,0.003695454589802665,0.004044832302062811,193,1055,True,2,2,2,0.20399999618530273,6121.124441623688
4,4,1,74,50,73,555,580,161,7,7,2,3,6,3,relu,softmax,0.09864698732291097,0.8059018279368995,0.03193227211164649,0.7768699816577669,0.3239717727795911,0.5754084937636302,0.8299805294548784,0.008236301109059298,0.003786527361074361,1674,115,True,2,2,2,0.10000000149011612,935.8255889415741
3,1,3,592,440,301,252,556,533,4,6,4,6,4,5,relu,softmax,0.28621555423582024,0.7166722043690376,0.38856522413032585,0.4077037607659592,0.4615992134325913,0.6417311804230298,0.2461598442180781,0.005377729487446069,0.006716626970719026,204,111,True,2,2,2,0.24040000140666962,8831.644331932068
4,2,4,595,378,543,221,276,376,7,6,5,3,1,1,relu,softmax,0.6925391537301552,0.22031811923129205,0.044512198537045744,0.7638789429817059,0.008973667486460944,0.8434018734043855,0.5648616103856955,0.006143943306998984,0.0010019405295050685,1054,657,True,2,2,2,0.13830000162124634,13143.881793022156
3,2,2,491,52,470,588,493,386,7,3,3,1,5,4,relu,softmax,0.6324321025451806,0.6711787394725495,0.22812969242719208,0.7881306786545795,0.413845589593952,0.18917449140835318,0.7788756394507815,0.006640314437734704,0.007555866734186998,1542,541,True,2,2,2,0.19750000536441803,9399.489176511765
4,4,2,181,374,230,52,531,126,4,2,3,5,1,3,relu,softmax,0.7652703599272469,0.39066963292356427,0.8356705823174363,0.5312732615893221,0.5670101218305165,0.760878827338676,0.26712721654460453,0.005833031155456705,0.0019334228290604958,195,1322,True,2,2,2,0.11159999668598175,1147.3525078296661
4,3,4,137,102,295,191,397,464,3,1,2,7,7,3,relu,softmax,0.5590165579287553,0.2118006426082651,0.5017708630179011,0.8612000294852433,0.7911570134769796,0.3640707176395874,0.26236955737133466,0.009507312548702754,0.003777399471075086,1852,1434,True,2,2,2,0.14650000631809235,1007.5891551971436
3,1,1,238,529,22,508,213,375,2,4,7,2,7,1,relu,softmax,0.21097282590998906,0.47926805763217056,0.10283246544771811,0.4943520145653425,0.0012102622053179063,0.29147142917495295,0.19794868310438485,0.0010975158620000853,0.002207602246932833,953,956,True,2,2,2,0.3707999885082245,1133.3686995506287
3,2,2,371,352,12,209,406,560,1,2,1,2,6,6,relu,softmax,0.3688605319138536,0.8917213123377846,0.4250581450862777,0.49845693589117357,0.47680212598196614,0.28957010950215145,0.06752912978273742,0.007289805392268772,0.007413447119404815,1710,529,True,2,2,2,0.10000000149011612,903.5772786140442
3,2,2,389,207,349,405,519,231,2,2,7,3,2,2,relu,softmax,0.7694267135342083,0.8768185305443077,0.3955488663877516,0.054411626217513345,0.6742065299674933,0.5086602788689815,0.4031077314465684,0.004394089619016526,0.004532979012061778,1194,517,True,2,2,2,0.10010000318288803,3228.948916912079
3,1,1,150,363,49,308,94,378,3,3,3,1,5,3,relu,softmax,0.7737573078641742,0.6301724314820548,0.49297044112312854,0.5486155848232787,0.08196865321214206,0.42653304562246364,0.17433832650420397,0.007710019155223966,0.0010560045170555914,886,1502,True,2,2,2,0.11469999700784683,476.78897976875305
1,3,2,392,322,535,91,175,512,4,5,1,5,7,7,relu,softmax,0.11860248202844643,0.34467648028777137,0.18329174052453845,0.5796017182878899,0.8950546487474607,0.010818126684206885,0.486832422760436,0.008175289770594067,0.00953952093427858,1870,1669,True,2,2,2,0.22439999878406525,6084.272081851959
4,1,3,223,486,81,486,382,594,7,2,5,2,6,5,relu,softmax,0.36779782741203043,0.04734179820189828,0.4954477175946314,0.27657120598163143,0.4802468253488698,0.12087592498602406,0.8393676428657663,0.006770897746984009,0.004444536884065728,1145,704,True,2,2,2,0.45410001277923584,1904.9811103343964
1,3,3,163,518,375,107,142,341,7,3,7,6,6,2,relu,softmax,0.33429684124255266,0.7464619041768402,0.1717211310056001,0.72646372138454,0.5917480783900334,0.1734772290560595,0.27226053927666694,0.0023063972161105214,0.0010703850816857047,1675,942,True,2,2,2,0.5274999737739563,7943.258620500565
3,4,1,120,437,507,51,205,299,6,1,1,1,7,2,relu,softmax,0.8740971987768043,0.6545208151897853,0.31469454588220935,0.08356964942669316,0.46512536721561476,0.19211095871462483,0.4827912270130631,0.00033880854892512515,0.006084930856652396,1081,1810,True,2,2,2,0.10000000149011612,1051.886353969574
4,2,1,88,591,278,401,309,411,5,5,3,7,1,2,relu,softmax,0.11284974190852781,0.1445104241087456,0.6090662614449112,0.4872956146040944,0.016629129744863434,0.05578691264020754,0.7992734632291021,0.0071454919935902686,0.006184194430812125,1681,831,True,2,2,2,0.23430000245571136,392.2992379665375
2,3,1,230,577,448,303,72,392,6,3,6,3,1,6,relu,softmax,0.2783488982241828,0.4521636510739037,0.30481825721528333,0.6813131108539467,0.4895088879064121,0.7891642282609592,0.4891940877453514,0.00934142772422213,0.007782081326017868,1357,1271,True,2,2,2,0.21870000660419464,3598.761524438858
4,4,4,133,410,528,358,114,281,2,6,4,3,3,7,relu,softmax,0.4079752317845021,0.653799957883094,0.08599163151053708,0.3564279514286486,0.8849174604107941,0.7276161759265387,0.14395512272221214,0.006940323354009798,0.0015470910648438321,1332,797,True,2,2,2,0.10040000081062317,983.3631298542023
1,4,4,376,12,11,34,433,389,6,5,4,7,2,1,relu,softmax,0.8629083916799278,0.7760459337003518,0.15111174369759395,0.2941450074234964,0.1552149313704201,0.5411815143495955,0.6409720619017233,0.004238162020486962,0.004950209415013601,1069,1986,True,2,2,2,0.11339999735355377,5087.212290525436
3,2,1,310,221,36,592,216,378,6,3,1,1,7,3,relu,softmax,0.756926463705293,0.6856341690573086,0.3186109088136866,0.8970537936879492,0.3910580793204368,0.02202798783601249,0.3263616302574,0.00208838607612003,0.00013085923676753748,854,1523,True,2,2,2,0.14409999549388885,2784.250819683075
3,1,2,127,425,68,86,223,567,4,4,7,2,6,4,relu,softmax,0.18755322727115278,0.5951769530185572,0.8201314240893409,0.36338691186440714,0.18698226821824124,0.5838757560436164,0.7840696298448224,0.006637809492453271,0.0071702963652716745,923,972,True,2,2,2,0.2806999981403351,942.8693418502808
3,2,4,371,244,103,448,205,67,1,4,3,2,5,7,relu,softmax,0.2751904808342826,0.41363370942144073,0.1679102553969322,0.5727135203431272,0.45008810128065213,0.09297939702717377,0.17789102652984262,0.00949147991839498,0.004396555269503035,948,1586,True,2,2,2,0.33489999175071716,726.2349770069122
2,4,3,145,502,247,490,294,412,4,6,4,4,6,4,relu,softmax,0.7518277651374614,0.5542171389657259,0.5704132397063065,0.48693184985363974,0.8345397967119419,0.8387130969516988,0.4614557537341863,0.006083492266262351,0.006244044087356409,1036,712,True,2,2,2,0.10000000149011612,1797.0389425754547
1,1,3,17,179,174,178,252,328,2,6,5,5,7,7,relu,softmax,0.13654443688735354,0.5102597585701728,0.6879919318045491,0.6818278736088245,0.47307346682040763,0.5622692665212132,0.6817767194496187,0.007459953954148513,0.0007834484106950725,1482,508,True,2,2,2,0.7371000051498413,3754.192054748535
1,4,3,568,563,215,35,115,431,1,7,3,6,2,1,relu,softmax,0.8060871508494226,0.722410204515533,0.12558270723589676,0.6990936765323521,0.5632657409788885,0.3682353176879809,0.22862649397451554,0.007614503036503084,0.0031982037601865913,261,99,True,2,2,2,0.12470000237226486,2772.338021993637
3,2,4,240,227,248,76,264,433,5,7,2,4,5,5,relu,softmax,0.39337590370090003,0.11150126996035277,0.5080020130700154,0.8570717231271501,0.7136963563167463,0.5208347959165412,0.5821286262575838,0.001477250039573742,0.0024279795278327057,660,1086,True,2,2,2,0.188400000333786,1094.3025162220001
2,4,1,195,170,347,411,316,530,1,6,6,1,1,1,relu,softmax,0.4316739642600122,0.7988312157570653,0.5097559846607813,0.6133846848376217,0.30513230448402134,0.5142745396258804,0.40264736657603434,0.009897334094221602,0.0048712343364569295,1635,1855,True,2,2,2,0.20100000500679016,1541.6051485538483
3,3,3,433,378,290,41,589,21,1,2,6,3,1,2,relu,softmax,0.1584685717635315,0.23842382507610313,0.06876322118260718,0.7006237212402674,0.0628439731739909,0.5010305367820597,0.22309553633583246,0.008894007320498836,0.0023084254848259973,300,1314,True,2,2,2,0.3100000023841858,1464.2697010040283
1,3,2,368,186,305,527,318,454,1,6,6,7,5,7,relu,softmax,0.5618651178009348,0.06542335720767747,0.7530412814179096,0.15709954969431186,0.0637425231001742,0.3602031837939747,0.5192341555182931,0.006065711284759859,0.006071409426352052,145,261,True,2,2,2,0.22040000557899475,6477.605354309082
2,2,1,72,184,164,529,438,533,1,5,2,7,5,1,relu,softmax,0.8375065187117451,0.3855142315635201,0.29826141110698423,0.8795176360847541,0.777100185727965,0.290745995720896,0.41740789981885695,0.0023050491946441003,0.00717974618230791,1904,1415,True,2,2,2,0.10000000149011612,647.8375356197357
1,2,1,286,387,438,343,298,190,1,6,7,4,1,5,relu,softmax,0.03304681744433751,0.16702528672451558,0.688541220541541,0.3646194147424407,0.7852697399563953,0.47224153998862745,0.020035094230178598,0.006277097733148945,0.0012685188295834913,1594,871,True,2,2,2,0.2567000091075897,12418.595876693726
1,3,3,385,388,332,220,525,153,5,5,2,6,3,6,relu,softmax,0.31884560653765,0.815357667755988,0.8108681367999271,0.8788347337530218,0.8116554664143396,0.11464355870966447,0.7413536202804273,0.006121261679366292,0.005904224558054222,125,1099,True,2,2,2,0.195700004696846,4102.070320606232
2,1,4,138,342,576,354,155,124,1,3,2,2,4,2,relu,softmax,0.28012761486821147,0.45890821923202735,0.7767256230651798,0.3750089081849014,0.6694813141465451,0.77073812465234,0.27902162007610587,0.004686135394640133,0.0073295300570540445,48,240,True,2,2,2,0.10000000149011612,1810.766842365265
3,3,4,222,150,518,23,488,112,6,7,5,5,6,5,relu,softmax,0.8239659006777398,0.7672610475539218,0.5218536688127647,0.46831649972104805,0.837653907832912,0.839185680403104,0.8723974195152409,0.001155665611362915,0.006776442663735129,64,984,True,2,2,2,0.10000000149011612,3080.806730031967
4,2,1,352,502,320,524,280,569,6,5,7,1,6,7,relu,softmax,0.1150133812869132,0.10930713972938022,0.2533887207458039,0.04804741100459299,0.6196640844467227,0.06659925589287255,0.18296856699680622,0.008762636448993232,0.0028886879251228312,798,270,True,2,2,2,0.7497000098228455,4830.130859136581
3,2,4,390,271,424,356,91,233,2,5,6,7,4,3,relu,softmax,0.7819850272774923,0.32155025708722074,0.8019466447313119,0.5343116302073676,0.7253170232605415,0.3846936897334813,0.10206736062714442,0.002185448559304688,0.007058576271704763,1325,1500,True,2,2,2,0.10000000149011612,2718.737854242325
3,1,3,461,498,344,61,555,421,7,3,5,5,2,3,relu,softmax,0.5181516176050306,0.5250517752326499,0.6749907860721339,0.45890585448556714,0.09434932862027959,0.77246361908444,0.27879502722083654,0.0052601519039459045,0.007848913047481487,1718,789,True,2,2,2,0.21660000085830688,8817.368620634079
2,2,3,35,317,69,395,234,245,6,7,6,6,3,3,relu,softmax,0.4741273589411544,0.4834919893736059,0.39584426584254157,0.6947052127712658,0.4649937941117352,0.5487298126759342,0.6513745094031529,0.0035896460566079385,0.008777915985839092,311,1233,True,2,2,2,0.10000000149011612,394.452543258667
4,2,1,494,32,190,131,443,30,1,1,7,5,4,7,relu,softmax,0.3735761653257291,0.13419461984750383,0.8620378132386951,0.36388714497347074,0.7877974210832909,0.17042871135032178,0.4930882508653915,0.0010821134181354106,0.0014401315535240789,762,539,True,2,2,2,0.20000000298023224,1270.6958508491516
