s_0,s_1,s_2,filters_0,filters_1,filters_2,filters_3,filters_4,filters_5,k_0,k_1,k_2,k_3,k_4,k_5,activation,activ_dense,dropout_0,dropout_1,dropout_2,dropout_3,dropout_4,dropout_5,dropout_6,lr,l2,dense_size_0,dense_size_1,max_pooling,stack_0,stack_1,stack_2,perf,time
4,4,3,389,393,342,344,337,252,3,5,3,4,5,5,relu,softmax,0.2868487710883539,0.1458666536934389,0.35343710808686857,0.15873253342394086,0.3796846432212343,0.17517138742664437,0.3201642919821226,0.007067573413587562,0.0008474009268555312,524,865,True,2,2,2,0.6359999775886536,1528.8394968509674
4,4,2,346,322,328,375,332,393,6,3,3,3,4,5,relu,softmax,0.3163407560797131,0.17656936507556964,0.12677492549097522,0.12360509708256937,0.22784546453521715,0.38375332271881457,0.16531871027410738,0.004734359379166037,0.0011050999819401165,1250,742,True,2,2,2,0.6894000172615051,3391.361614227295
3,3,4,333,258,322,372,297,339,4,4,6,3,4,4,relu,softmax,0.20884600914139947,0.28393227878667693,0.36346489308226093,0.38664129714854933,0.27508366484231495,0.11277728619109394,0.3907707991801327,0.004738641529252872,0.0008713628787749524,1433,1068,True,2,2,2,0.767799973487854,3535.5072586536407
4,2,3,334,338,281,364,377,333,3,4,4,3,4,4,relu,softmax,0.3643974668394856,0.275804913243489,0.33358040761016694,0.17461214678994036,0.30345477537672044,0.3706582355148028,0.21571969836995,0.004698191996149561,0.0013225315344598317,1003,1255,True,2,2,2,0.4641000032424927,1421.7957935333252
4,2,2,359,264,263,305,368,362,6,4,4,4,5,3,relu,softmax,0.19886264005716464,0.2144863132529812,0.28541125740308715,0.3155324424206625,0.2176088604410774,0.3714788550945446,0.2680011967686755,0.0073172219681948295,0.0022918659572751937,1414,1148,True,2,2,2,0.7494000196456909,4918.20935344696
2,3,3,334,309,278,259,272,381,3,5,4,3,6,3,relu,softmax,0.20742559056801346,0.3682684128220741,0.12105898342231408,0.3940966218183478,0.28488753707633835,0.15503927619065455,0.3037207296930906,0.005724810423796161,0.0017202086929928616,507,965,True,2,2,2,0.7753999829292297,2351.601589679718
4,4,3,257,365,361,371,346,326,6,3,5,3,4,3,relu,softmax,0.3290143779350688,0.22880283501123236,0.3584897818736642,0.1452197221889411,0.18365127507328252,0.12804770847519695,0.16326335218220567,0.004524019947697945,0.001453595745372518,1247,1234,True,2,2,2,0.6837000250816345,2451.3997161388397
2,2,2,350,337,257,274,393,258,3,3,3,3,6,6,relu,softmax,0.35934307108534846,0.18563433615995967,0.2845153496585695,0.3937336509234407,0.27865078017184236,0.3174128462393133,0.2335958854671256,0.006757653264661414,0.0009015350661730094,935,1479,True,2,2,2,0.7081000208854675,1830.4665195941925
2,4,2,254,371,357,394,366,395,5,4,5,4,6,5,relu,softmax,0.32601643447595074,0.3912372971707089,0.3361303397607622,0.388960792291425,0.31218121778333663,0.12392902763532133,0.22057605609780298,0.008273369351251508,0.001725503646390667,741,862,True,2,2,2,0.7091000080108643,1880.7035460472107
4,2,2,388,395,368,271,340,265,4,4,5,5,5,5,relu,softmax,0.3784650386942784,0.25864156544703,0.3261410451305635,0.2317909816983991,0.32382464697186797,0.1614404574817501,0.21131942044105945,0.00439473482418311,0.0019816951647843636,1236,1077,True,2,2,2,0.5723000168800354,4377.660677194595
2,4,4,394,294,385,285,340,391,3,5,5,3,5,5,relu,softmax,0.30592596819929263,0.16475991929784659,0.3128172235753387,0.3805132589172192,0.26955925635332534,0.28343027102184226,0.12067981063722674,0.008982807097569283,0.0024568371033925696,869,1497,True,2,2,2,0.6459000110626221,2331.55250620842
4,4,3,295,362,392,284,343,394,4,4,4,5,6,3,relu,softmax,0.29026839964408446,0.10544738968212365,0.3167383931016863,0.35066065038045,0.21974249832818546,0.2343827251531493,0.35538466366495935,0.006677683388985974,0.0013960055967345416,673,1091,True,2,2,2,0.6656000018119812,3217.505023956299
2,4,3,288,356,258,323,318,369,4,5,6,5,4,6,relu,softmax,0.14033711223011935,0.18682153921132383,0.29872899202640557,0.283936592122468,0.25930093892288875,0.3048893256066062,0.2912172551119898,0.004536593302370075,0.0008578907791601799,1192,1033,True,2,2,2,0.8202999830245972,3320.070822238922
4,3,4,286,311,396,395,334,335,6,4,6,3,6,3,relu,softmax,0.1853966180480776,0.1953356225760592,0.1930005558346916,0.32436767620782503,0.26704453539081796,0.3648857367542492,0.1922118157612135,0.006316283021972513,0.0016286471150012264,630,1407,True,2,2,2,0.7343000173568726,3183.2319796085358
2,2,3,335,264,253,345,290,393,4,3,4,4,5,4,relu,softmax,0.2622304698482009,0.30998782381415124,0.3484325527804923,0.33746230189996007,0.36478168711865255,0.39017638675748556,0.23172118442258188,0.008116049710903179,0.0029255876560700515,1228,512,True,2,2,2,0.694100022315979,3865.9102160930634
2,3,3,386,345,377,333,397,363,6,6,5,4,3,3,relu,softmax,0.3299867995523459,0.20865362726744385,0.3202373630970906,0.1312227869254741,0.33680004470216574,0.25969918077613086,0.18768705181277595,0.007880649863071992,0.0008693088209928291,804,697,True,2,2,2,0.6499000191688538,6365.716283559799
3,4,2,293,321,386,335,365,360,6,3,4,6,4,5,relu,softmax,0.25823231366733357,0.16120259095323014,0.13620654035387214,0.25329903758030275,0.1237445862849183,0.27620638934139685,0.10940123820301789,0.007336993122804038,0.002987629383187514,577,745,True,2,2,2,0.7085000276565552,3111.1163008213043
2,3,3,291,256,316,329,260,394,4,5,6,6,4,3,relu,softmax,0.3075977566170234,0.32588457989893327,0.14544463390898746,0.22017680719594337,0.24484524830512336,0.20670621696831232,0.19663377879074145,0.0044503693147344555,0.0014621986522107878,1440,1410,True,2,2,2,0.6972000002861023,3839.2589066028595
2,4,2,311,288,381,300,300,257,4,4,4,5,6,3,relu,softmax,0.33373125620159405,0.31743679035863065,0.11785785906154675,0.27445249288722173,0.13905680476024074,0.3901957516691774,0.3434222508101969,0.006562919834671166,0.0016050690210760595,929,1425,True,2,2,2,0.6800000071525574,4438.231720924377
2,3,3,277,324,380,394,267,338,6,5,4,5,6,6,relu,softmax,0.17161864357334353,0.37528995727651304,0.12343290662534687,0.22822453605631285,0.2597196061680739,0.36960791614064825,0.3993088655983641,0.008791492415356502,0.0025784407092859264,677,1381,True,2,2,2,0.8201000094413757,3933.8335399627686
2,2,3,335,385,358,373,274,263,6,5,5,6,6,4,relu,softmax,0.2754734500815454,0.10365626530352276,0.1996225726544008,0.11867311784763429,0.2565618918294691,0.34523429515208603,0.1619328076387207,0.004656311055464355,0.001709125947940338,554,1029,True,2,2,2,0.7583000063896179,4017.959855556488
2,4,3,342,389,258,352,297,339,6,5,4,5,6,6,relu,softmax,0.38510064000051725,0.3169869845028449,0.12120045709242355,0.30453493636370366,0.3060149978814546,0.37175816913775817,0.21187963974102764,0.007543526002745014,0.0028587480742598174,1403,1403,True,2,2,2,0.6474000215530396,4410.491030693054
2,2,4,265,292,312,299,377,369,4,3,3,4,3,4,relu,softmax,0.36999498306359624,0.30645233101667907,0.39579229530565585,0.33010375899423083,0.3825923296430771,0.16485657216114263,0.3314454624450778,0.005126969471584149,0.0007422710866945277,765,628,True,2,2,2,0.5031999945640564,2511.8470215797424
2,3,4,350,345,269,250,275,282,4,6,3,5,5,4,relu,softmax,0.3168181834133882,0.38918602761648613,0.37921336669976313,0.3286697686132579,0.2561226294047796,0.16128026597005596,0.2635707154976723,0.007598936312341422,0.0017683588308055407,856,1110,True,2,2,2,0.5978000164031982,3431.141838312149
2,3,3,312,327,396,377,296,287,3,3,3,5,6,5,relu,softmax,0.2828515367348293,0.21034966729628696,0.22469830045013478,0.34961222176563284,0.1929519314583035,0.3829146431912861,0.15389014791164224,0.007030446702782684,0.0021492612053677297,577,879,True,2,2,2,0.7511000037193298,1749.5407655239105
3,3,3,297,322,371,347,376,343,6,3,4,6,3,4,relu,softmax,0.11810975305451721,0.3392798048469366,0.1104996523791957,0.3101973486663563,0.10687647194489108,0.3586915709730012,0.1472908107498942,0.0075023873484507085,0.0029402379477787214,723,1353,True,2,2,2,0.7669000029563904,3138.451357603073
4,4,2,277,368,381,258,329,388,6,3,4,6,5,4,relu,softmax,0.20767389729940922,0.26986144705214365,0.17137724867349508,0.39659696647420384,0.2502609860146497,0.1582486232243529,0.24312002487018178,0.006738578540896179,0.0015723092693503986,851,887,True,2,2,2,0.7203999757766724,2815.328145980835
4,3,3,356,277,331,290,356,380,6,4,5,5,5,4,relu,softmax,0.1303229477115228,0.34057611767679485,0.3745230295836418,0.3269781802042391,0.34672669300488324,0.16494717017983523,0.17907188527558032,0.006115864197633774,0.0016248989409215237,939,1155,True,2,2,2,0.762499988079071,4721.796689987183
2,3,2,303,346,254,281,358,268,4,3,5,4,5,3,relu,softmax,0.16255826208975632,0.32951902940966926,0.3843751236803492,0.3150511620201708,0.3644400294638669,0.2916097284649518,0.21629797016763974,0.008912449158970309,0.0008929070574793751,697,935,True,2,2,2,0.8456000089645386,3126.1694481372833
2,3,4,368,332,268,265,307,268,6,6,5,5,3,6,relu,softmax,0.3326963905978101,0.18644484671001252,0.1971928319684617,0.30366346971717906,0.26895942773444836,0.1486688713289491,0.19297897276874992,0.005562611356621532,0.000551654628983579,1303,1063,True,2,2,2,0.6485000252723694,5035.960064649582
2,2,2,355,362,299,305,271,337,6,3,4,5,3,5,relu,softmax,0.13291714037413604,0.13652559929430352,0.2783421564737857,0.203466752251955,0.1104717577219328,0.2624924523499159,0.2163535299057541,0.00560589629483732,0.00098058001131766,1347,580,True,2,2,2,0.7901999950408936,5526.704500436783
2,4,4,394,356,358,364,279,337,4,6,3,5,6,6,relu,softmax,0.2939791851407412,0.20521555283627532,0.1820151754341336,0.2732197801399273,0.3800505630107305,0.11049456205484608,0.3307693610624314,0.004392462122334532,0.0011159284965699546,540,709,True,2,2,2,0.6894000172615051,4801.912425994873
2,2,4,285,356,392,276,274,321,5,4,5,6,4,6,relu,softmax,0.34738944039673403,0.323489559538268,0.2900296093845881,0.30358810149647564,0.34191858800049496,0.2987495375083914,0.1983180870046213,0.006067584271892994,0.0007942954977065684,1355,613,True,2,2,2,0.6128000020980835,2065.836337327957
4,3,2,290,306,334,310,256,269,4,3,3,4,5,3,relu,softmax,0.35992453885744735,0.10654203793731869,0.3038662357321867,0.26439033903817843,0.15086739831104068,0.34524293179147625,0.21066538671220172,0.008712888659464436,0.0011868625811000573,1301,544,True,2,2,2,0.6087999939918518,2620.502132177353
4,2,2,358,307,397,362,302,342,3,3,6,6,5,5,relu,softmax,0.29881672701045336,0.3016315201041294,0.17565854842837547,0.19742518269016063,0.3504395477739821,0.32854157648648574,0.19872876409442788,0.004048861157097406,0.0007462876836713346,1146,1379,True,2,2,2,0.6610999703407288,1820.6346752643585
4,4,3,386,261,381,395,327,392,4,4,3,5,4,5,relu,softmax,0.13201449156051268,0.26499924564620736,0.2774222238696742,0.10869607902812743,0.2720130364004676,0.3515507575970911,0.31669485318818624,0.008445432916634327,0.0021841358269556084,990,1174,True,2,2,2,0.734499990940094,4014.156060695648
2,3,3,296,344,385,395,265,302,5,4,3,5,3,5,relu,softmax,0.11642189077298108,0.3328146876608141,0.2841119445548731,0.12085233895455798,0.2525733765606145,0.12473742339518618,0.3207841605169668,0.005461862921651272,0.0006465717510564599,696,810,True,2,2,2,0.8101999759674072,1613.6789739131927
4,4,3,368,282,349,266,287,354,5,6,6,4,4,4,relu,softmax,0.2601869640804802,0.11850408887592864,0.16262376471958878,0.24574616765811977,0.1257921205837635,0.3529997064675813,0.3154018630322944,0.007901032861005955,0.0019016421337517046,1151,1492,True,2,2,2,0.7458000183105469,1997.9450447559357
3,4,4,258,386,336,311,350,315,5,6,4,6,5,5,relu,softmax,0.18321274399999044,0.24276775324884722,0.2412280665003107,0.21652816636835712,0.3462026150203212,0.2353492011062788,0.2810933573517964,0.006704060353990378,0.002159283131300485,786,1459,True,2,2,2,0.745199978351593,1601.1104154586792
2,4,4,352,286,333,350,362,398,4,3,4,6,6,5,relu,softmax,0.25428144863276536,0.27914521134494424,0.23726362221202366,0.2022290468046662,0.24034428885429154,0.19342472616434764,0.23143670412425899,0.006033711935956557,0.0012876646881522852,1110,757,True,2,2,2,0.7915999889373779,4785.740815877914
2,3,4,348,257,294,302,265,284,3,3,4,3,3,4,relu,softmax,0.18814060864465226,0.34843755755707034,0.2915575138574994,0.36947772510244736,0.28896511110135986,0.3222452973796346,0.35093376887788386,0.004832097189658014,0.0019484090433163682,984,768,True,2,2,2,0.6380000114440918,2269.7092452049255
2,4,2,313,311,268,253,379,284,5,3,4,5,5,5,relu,softmax,0.10287569204331837,0.18515384450384098,0.13578987418054375,0.1308425685207562,0.12324618704072486,0.27797784105261325,0.1568043170889576,0.0055119925991448885,0.0013398032040597657,1376,1281,True,2,2,2,0.7789000272750854,2391.53932929039
3,3,3,378,365,330,371,256,385,6,5,5,4,3,3,relu,softmax,0.10606525604433924,0.3012280065134602,0.24078468343607243,0.20402802157602062,0.3587213056879268,0.3562803077972593,0.10669051146959307,0.0065290534175985755,0.001226258117996548,746,913,True,2,2,2,0.8004999756813049,5097.403789997101
4,2,4,353,364,370,331,288,276,3,5,4,5,3,5,relu,softmax,0.3062634716584993,0.11030890876505833,0.3481029644940771,0.18538897358179574,0.2338171676993323,0.19362757477212464,0.18056623186290385,0.0044113594533810325,0.0020751305053740713,1159,732,True,2,2,2,0.652999997138977,1473.3659355640411
2,3,2,323,314,265,361,357,332,6,4,4,4,4,5,relu,softmax,0.1393555311762396,0.27774239426908454,0.3016757500222641,0.11116936052568754,0.35660430060508685,0.37188021918694913,0.3551356820086776,0.006127658224004416,0.0006721438440188539,1170,1354,True,2,2,2,0.8086000084877014,4151.962783098221
3,3,2,350,291,348,267,396,379,6,6,3,6,5,4,relu,softmax,0.2127883306484062,0.3691172405116877,0.10513662573914857,0.3096461743732847,0.38643326572756465,0.31186845098739213,0.39817359646953465,0.006214291547897095,0.0027902771096740943,771,1293,True,2,2,2,0.7152000069618225,3731.091177225113
4,2,3,395,366,336,312,261,359,3,3,5,6,4,5,relu,softmax,0.26395051416936494,0.3860720612236892,0.15494061147153096,0.2818100357561136,0.16347464037114742,0.28421949541821956,0.31679491070825694,0.004760298638890162,0.000874193763926122,608,1171,True,2,2,2,0.7148000001907349,1648.9393799304962
4,2,2,262,381,293,379,392,339,5,5,4,5,6,5,relu,softmax,0.10923597065822399,0.317140832989157,0.37164060764122475,0.33867407493829804,0.27514998178762684,0.30139105392805493,0.3970575367755016,0.008827554122839663,0.0010290383183734538,752,666,True,2,2,2,0.8192999958992004,1761.4827494621277
2,4,2,367,340,322,261,393,307,6,5,6,3,6,4,relu,softmax,0.3296055981758962,0.36870076379136796,0.33691360276316473,0.1585800805573162,0.27990589426841783,0.1996520378594071,0.1027617002171929,0.005737899521787501,0.0008546245547981053,1256,1024,True,2,2,2,0.6888999938964844,6280.217644691467
4,4,2,315,388,301,321,368,323,5,4,6,5,4,5,relu,softmax,0.22942171110093562,0.21362543453220215,0.29000157455277686,0.3439453602962532,0.18912659595617226,0.16411634584660523,0.3000685812611027,0.008460127845149866,0.002607959066643378,1049,1177,True,2,2,2,0.718500018119812,1602.405868768692
3,4,3,286,305,324,313,317,335,6,4,3,5,3,5,relu,softmax,0.3728080980174905,0.29477281985139125,0.12451118788066864,0.14061357880333036,0.14670283766259262,0.289126524450677,0.320624207652101,0.005592481566319393,0.00267783030270542,868,786,True,2,2,2,0.640999972820282,2571.5063881874084
4,4,4,253,308,353,381,297,293,5,4,6,6,6,3,relu,softmax,0.1271986265528015,0.30017344858997186,0.18501930837117816,0.29202711897585104,0.28228707276518167,0.14603704963244862,0.16202399372207177,0.004903218666123475,0.0009304713188894068,974,515,True,2,2,2,0.7488999962806702,1572.5614075660706
3,2,2,354,359,265,370,284,385,5,5,5,6,3,5,relu,softmax,0.3166912987988616,0.344522197204783,0.3560650683874951,0.12318151788015312,0.20298014712172124,0.3061367561079418,0.24957588621736368,0.007961079519023872,0.0023644942585468107,1359,777,True,2,2,2,0.6818000078201294,1757.7019255161285
4,2,3,375,286,397,264,365,346,6,3,3,4,6,3,relu,softmax,0.22772848447909158,0.12259642965022147,0.10943715857380783,0.30864268125672323,0.23152866760335422,0.2656645204163889,0.2672983742867249,0.004783521738979741,0.0018975163474647253,1496,507,True,2,2,2,0.7192000150680542,5103.486975669861
2,4,3,373,269,326,354,270,253,5,4,3,3,4,5,relu,softmax,0.15720278402643745,0.2658128710500094,0.22223069582984317,0.21701148329629155,0.34292611523069916,0.22227950014965442,0.10793635164412725,0.004310226302109148,0.0009662514585120098,719,1356,True,2,2,2,0.75,1929.8492405414581
3,2,3,340,344,254,320,329,321,5,4,3,3,5,5,relu,softmax,0.2297844798616137,0.16819072217155717,0.17626750902475274,0.25122853440280823,0.34373678512093375,0.3231342790434569,0.2772999877257862,0.00898954660895143,0.0016198550282059652,514,821,True,2,2,2,0.792900025844574,1645.0752890110016
2,2,4,351,332,310,334,344,325,3,6,5,5,4,5,relu,softmax,0.2864888734129641,0.13846898419113224,0.17955426253909687,0.3505736643214008,0.1981274518004916,0.2464180468808989,0.3823421005437522,0.00697276281180474,0.0006680715889270262,675,1156,True,2,2,2,0.75,1943.0012142658234
2,2,2,337,331,375,277,349,328,4,3,3,6,4,6,relu,softmax,0.3686560361142479,0.35987008685767674,0.3671266611337496,0.1810014989395042,0.11049474649241886,0.1783200399685988,0.18361220368621262,0.004494355775268254,0.0006560857100700269,1064,1178,True,2,2,2,0.6309999823570251,3774.3709738254547
2,4,2,270,263,371,329,302,349,6,3,4,4,3,3,relu,softmax,0.38309010119454845,0.3080400717892082,0.38212041167865574,0.2663537667072895,0.2800655833185909,0.3930913163878783,0.29263874405927814,0.008099410656297237,0.0007997146770600107,1353,500,True,2,2,2,0.6019999980926514,3697.7755873203278
3,3,3,396,379,253,352,288,277,6,5,5,6,4,3,relu,softmax,0.16006628073659984,0.1339661949800348,0.35281573706184055,0.1775518756443436,0.18540939066626666,0.3879809715396654,0.21372601691465568,0.008974249035308962,0.002229073726496997,612,1330,True,2,2,2,0.8205999732017517,5752.703001022339
2,2,2,340,298,351,390,362,374,4,6,3,4,6,4,relu,softmax,0.20837283821230315,0.35860531483900504,0.22730144193888271,0.3747074050154914,0.2493814160186819,0.21965098445192674,0.3251166781272105,0.0051936922268129996,0.0011516469961186358,1267,1198,True,2,2,2,0.7993000149726868,3881.1024656295776
4,3,4,298,334,271,379,285,373,4,5,6,4,6,5,relu,softmax,0.3578931731696189,0.382190965241873,0.16051136721593254,0.19293174541721475,0.17209686422344922,0.20762847023984135,0.37439953222712485,0.0066376296183729925,0.0009628522126050889,739,1279,True,2,2,2,0.5512999892234802,2966.0365250110626
2,2,4,308,383,374,343,396,394,5,5,5,4,5,4,relu,softmax,0.1681447266510839,0.21688780520740314,0.28193733266306376,0.32660167885119173,0.37049601601381155,0.3746418962720546,0.33299202231178693,0.006133126867381973,0.0021783245434664755,920,611,True,2,2,2,0.840399980545044,2088.3297214508057
3,3,3,266,307,293,285,271,295,3,4,4,6,6,4,relu,softmax,0.16459915825861948,0.31657287219769126,0.3431997320450538,0.2235692435086334,0.3239257698532315,0.22120898509853798,0.303505188836506,0.005956141106417415,0.0021533746002076574,786,685,True,2,2,2,0.7889999747276306,1407.427829504013
4,3,4,271,266,269,395,276,272,6,3,6,3,4,3,relu,softmax,0.26182545782604016,0.22819181297034702,0.3918129920684159,0.26805776627027,0.17618991949366664,0.16902723761201188,0.2834059092325426,0.006925915707492067,0.0006213148789417326,577,1037,True,2,2,2,0.7397000193595886,2549.2101941108704
3,4,4,304,352,318,303,328,348,6,5,3,5,4,5,relu,softmax,0.3010960197492345,0.37033937178585163,0.10478370593599326,0.35591219863495305,0.2563006518845071,0.2863906267516297,0.12741143216842443,0.008345914319902552,0.0027456741240846107,610,1479,True,2,2,2,0.6736000180244446,2865.2702293395996
2,3,3,262,373,258,253,266,351,4,5,4,5,5,6,relu,softmax,0.11741900166732738,0.35687321250748616,0.3881802430037564,0.3065228009367123,0.20931048823002407,0.38158009473841825,0.29884092591272077,0.004408158249256691,0.0010887861288916571,1275,974,True,2,2,2,0.8291000127792358,3203.092306137085
3,4,4,280,261,326,329,383,297,3,5,6,6,6,5,relu,softmax,0.2827361866639891,0.10194685641609917,0.39691686713989194,0.20918166502121288,0.3544283991403364,0.2604900116996214,0.13913183636000395,0.006031374002797933,0.0015936845569271023,818,1465,True,2,2,2,0.7052000164985657,1873.3478655815125
4,4,3,276,332,320,330,313,322,5,6,6,5,3,3,relu,softmax,0.3509781337392853,0.1746229798873547,0.22966812264731268,0.30038012063672276,0.22882563605567602,0.23238634083998305,0.11968839860072211,0.006828167257187523,0.0025776336022433457,1431,601,True,2,2,2,0.6829000115394592,1513.500087738037
4,3,2,366,386,390,347,383,387,4,5,5,3,3,6,relu,softmax,0.12195252963040064,0.12684351489472523,0.29559211417688824,0.24608221397177452,0.3371245750957631,0.3748812512030595,0.21651006330146427,0.006839452741527026,0.0028912718655868625,665,919,True,2,2,2,0.7544000148773193,3557.557549715042
4,4,2,260,373,335,334,299,291,3,4,5,5,6,4,relu,softmax,0.17964196749929467,0.162622760028517,0.38327984789666525,0.10579132501536,0.3896166110990289,0.14477856909664188,0.3458314245379805,0.00496259435909899,0.002467673756809829,1353,632,True,2,2,2,0.5651999711990356,1188.335294008255
2,3,3,350,334,328,287,353,317,3,3,6,3,4,4,relu,softmax,0.2568482581932786,0.10230934088641384,0.34901961165873385,0.31123670626973043,0.2985487869034311,0.1206341973092977,0.20861675505174745,0.007755958182256929,0.000970700872243305,1000,625,True,2,2,2,0.7965999841690063,2657.431645154953
2,4,3,347,341,390,355,295,314,3,3,4,5,6,4,relu,softmax,0.27892300797539393,0.25020898833859295,0.3944831966927299,0.3493253222069786,0.3735213124832061,0.1763020262732813,0.33175792694877837,0.008175630816716021,0.002442202489395769,1003,1285,True,2,2,2,0.7164000272750854,3074.5202169418335
3,2,3,303,310,301,370,355,334,3,5,4,4,5,6,relu,softmax,0.18277676592043096,0.20521069822921822,0.1650273133965955,0.2756542127443239,0.20442866425236225,0.29721791184839896,0.1046941953826198,0.007547013848596656,0.0020593049231979587,577,513,True,2,2,2,0.8242999911308289,1506.2152545452118
3,4,4,290,251,317,376,395,399,4,5,6,3,3,5,relu,softmax,0.27253377008180846,0.3214575691973498,0.24703577083803463,0.10865737400083736,0.11925864579934431,0.26137690938036573,0.3156367104460077,0.008733158729826688,0.0010634060633008095,1301,1300,True,2,2,2,0.7569000124931335,3082.1414697170258
3,4,3,270,372,326,262,270,340,3,3,6,3,6,4,relu,softmax,0.3751136770463429,0.2183814854983722,0.1539533340506624,0.18552984981489823,0.23651551144244162,0.18719509880961055,0.1700737249365599,0.005940807239801584,0.0017484889979276642,894,1292,True,2,2,2,0.5522000193595886,1691.4273183345795
2,4,2,357,335,251,331,396,355,3,3,5,6,4,3,relu,softmax,0.38250676253258475,0.1598979059946935,0.1122099385761423,0.24646299348294756,0.23518702437103758,0.19944768197646487,0.38729694231660927,0.007248664243786953,0.001526332316139692,1339,983,True,2,2,2,0.6269000172615051,1594.371395111084
3,4,4,380,383,314,397,288,338,3,4,3,5,3,4,relu,softmax,0.2530647802235213,0.2587309802981316,0.3628610086674955,0.23874828220373148,0.18383272667076828,0.1692899044648095,0.36227556300530084,0.008847000562830932,0.0012661443283761265,1363,1481,True,2,2,2,0.7419000267982483,1302.735345363617
2,3,2,349,368,327,277,290,343,4,3,3,3,6,6,relu,softmax,0.36819351756493257,0.3173381269754236,0.23955210899699153,0.12595278068192428,0.11708438460953446,0.21229766938385616,0.23914651563029896,0.006570940904605057,0.000733252945893134,1219,644,True,2,2,2,0.6226000189781189,3670.3072502613068
4,2,4,377,370,394,383,386,328,4,4,5,5,3,4,relu,softmax,0.16849925097799315,0.10744279901276975,0.21513217910668717,0.142464655296347,0.31311629423148946,0.2983391760477151,0.11319149248643645,0.005674139257776753,0.0016585088684650862,1470,867,True,2,2,2,0.7508000135421753,3865.868849992752
3,3,4,342,383,360,284,317,366,5,5,4,4,6,6,relu,softmax,0.3899304430252959,0.20890043499476846,0.11866725179567261,0.36928420250271565,0.11138491907196124,0.385829769146,0.299373828402712,0.007337644091120848,0.0009718496142462683,917,1010,True,2,2,2,0.5687999725341797,2120.4975521564484
4,2,3,308,356,386,338,377,282,3,4,3,4,3,6,relu,softmax,0.29650740892152705,0.23375489025961535,0.2039733963627338,0.35077722190834404,0.3275337870999593,0.19637655202417376,0.13090575833266183,0.0051499480664572266,0.0025143395546910205,1017,1315,True,2,2,2,0.5825999975204468,1034.141119480133
4,4,2,337,356,283,363,315,362,4,5,5,4,6,6,relu,softmax,0.32919911479586295,0.3975779854924333,0.20361899861907884,0.22331223417238347,0.1496860178230514,0.16122191752054207,0.3080185007795133,0.004324533481073349,0.0016718776510860351,1199,1023,True,2,2,2,0.6225000023841858,3326.066207408905
4,2,4,318,276,356,318,342,389,6,6,3,5,6,6,relu,softmax,0.22043306477800118,0.3294543679659951,0.3745529011559794,0.22404914111901156,0.2270757480637237,0.31078813189709564,0.38283160033158303,0.00791191546611775,0.0007472270999557924,1071,1093,True,2,2,2,0.7864999771118164,3366.832422018051
3,2,2,290,286,355,271,293,382,3,5,3,6,5,3,relu,softmax,0.12154226363364076,0.12828279336968082,0.27486080835761284,0.11549865274869692,0.20107806248921153,0.3259599105742689,0.18830444995461343,0.007090453115824952,0.002042635615260525,1294,965,True,2,2,2,0.8335000276565552,1281.9462411403656
2,2,2,265,313,264,365,397,333,5,5,6,4,3,4,relu,softmax,0.12797347576640752,0.17905343519467148,0.3706923920326297,0.185303172945938,0.29618310165397793,0.26044544948294324,0.27889828150115864,0.008787457789354757,0.0013670184982947596,1036,1190,True,2,2,2,0.8493000268936157,2109.4036169052124
3,3,3,274,329,299,318,374,345,4,4,4,6,5,6,relu,softmax,0.18011828207180808,0.2320432619613811,0.3387919730656904,0.2829080708122116,0.13317590318918643,0.2883198206686798,0.1560238853791981,0.00411526391722605,0.0008618323333451807,960,905,True,2,2,2,0.7710000276565552,2708.757470369339
3,4,2,259,303,262,391,372,314,3,3,3,4,3,5,relu,softmax,0.15009336466870316,0.18020126872349929,0.1189673017751901,0.3386352874532763,0.2865278158286192,0.19448209170437486,0.14914409907829462,0.00815396361419537,0.0009168331195133581,993,1297,True,2,2,2,0.7979999780654907,932.9694080352783
3,4,4,300,363,291,264,349,390,6,5,5,3,6,5,relu,softmax,0.32079534662712395,0.10235347637218696,0.26176915820094493,0.33813004210892617,0.17986848589524046,0.28098745318360524,0.30067003168558537,0.004728705879369888,0.0008203874614078318,1495,921,True,2,2,2,0.7121000289916992,3248.302878856659
4,2,2,398,307,335,268,323,264,5,4,4,5,5,3,relu,softmax,0.28805608637606006,0.12208547846010451,0.1569089094550385,0.20135616570859113,0.12336101929190992,0.15750978134849034,0.37338093669505334,0.004405374580736494,0.0019969342603340413,1377,876,True,2,2,2,0.7059000134468079,2307.6917321681976
4,2,3,390,302,309,342,281,296,6,3,3,3,5,6,relu,softmax,0.35330006475980136,0.3297556912111028,0.21374179473177773,0.24361066025523567,0.15583964631042985,0.18760423013222022,0.33343769838595655,0.005492470563936844,0.0024824555893120945,1422,1066,True,2,2,2,0.6676999926567078,5694.25901055336
2,3,2,296,297,360,381,395,386,5,4,4,5,4,3,relu,softmax,0.1193124650545119,0.1298983458193746,0.22569810559306935,0.34443885179799283,0.3664533731135149,0.17344322201827023,0.2723109172717042,0.004307032915705608,0.0025979320262757427,1218,1292,True,2,2,2,0.6970999836921692,2854.04594373703
